timestamp,activityID,heart_rate,hand_1,hand_2,hand_3,hand_4,hand_5,hand_6,hand_7,hand_8,hand_9,hand_10,hand_11,hand_12,hand_13,hand_14,hand_15,hand_16,hand_17,chest_1,chest_2,chest_3,chest_4,chest_5,chest_6,chest_7,chest_8,chest_9,chest_10,chest_11,chest_12,chest_13,chest_14,chest_15,chest_16,chest_17,ankle_1,ankle_2,ankle_3,ankle_4,ankle_5,ankle_6,ankle_7,ankle_8,ankle_9,ankle_10,ankle_11,ankle_12,ankle_13,ankle_14,ankle_15,ankle_16,ankle_17
31.3,24,139.0,-2.4562554486608317,-1.295705869647743,-0.4689146391234073,0.6173843138249991,-1.3235916510050503,-0.45035136173816587,0.65332749235361,-0.8533558197165872,0.3080636063836973,0.14353696001998356,2.979150498743459,3.486658572538649,0.3767265949490226,2.1490221675239662,-0.06948320612660241,-1.4284263045590306,1.5108456919958126,-2.383091422290381,-0.46061775925437515,-0.18756399874846827,-0.6138268602303535,-0.5274337077545463,-0.11173154836258056,-0.3111562871530101,-0.5149236869228289,-0.46004737695079656,-0.15461408532634516,3.2113752742478057,2.4749229954270104,0.01965165256994662,-0.4634849623454631,-3.3647507579658202,2.471552401891866,3.5713784856819464,-2.0869489051233345,-0.07058882818086307,-0.25424484807731945,0.08582226501020732,-0.10567652462470843,-0.2683253182231186,0.14294223491886637,0.5405673761892319,0.3352513612361622,0.8683376175395455,-1.1359886727118078,0.9902388261259325,-1.5152239267312324,1.7175834404441355,1.9319324014666255,1.9933032929905865,1.092578203788096
31.31,24,139.0,-2.4562554486608317,-1.2128328613506747,-0.49416726140056044,0.5865854194347685,-1.2562820177136451,-0.4702606316333363,0.6611961403404735,-0.9607432373198938,0.3396300771512165,0.16961842652849873,2.935846162676185,3.4993739541654496,0.4294473965395914,2.1671653623889697,-0.06535748841275242,-1.43783123744727,1.486381812291704,-2.383091422290381,-0.4971007457202093,-0.158401835772424,-0.36455927852261705,-0.43164651379758606,-0.19016080183781578,-0.5711400447517925,-0.3531890415457403,-0.024596874265437656,-0.3214925945923663,3.24202076806122,2.3858794748761536,0.020409069059238255,-0.43157107541766804,-3.3425837900078625,2.4642091912632536,3.5704318179215817,-2.0869489051233345,-0.04215827282448656,-0.2509130994776339,0.015794243734010005,-0.07117664364497604,-0.2779557395204838,0.07657887439034607,0.7082964680448472,0.3048772831276505,0.8841891166131262,-1.1380416581258326,1.087893820877344,-1.3669722497256418,1.6562638845662039,1.9580454548274722,2.0036896402868365,0.9860740099025072
31.32,24,139.0,-2.4562554486608317,-1.1844083420762208,-0.525216640341548,0.606430557740778,-1.1976842745216165,-0.4950746586001426,0.6508026721616518,-1.0112235686232225,0.35208341110285635,0.20142167680732947,2.9791918789021468,3.456717821106598,0.4296380866652758,2.187184538520257,-0.060703285906033015,-1.4472649253170409,1.4602899248505778,-2.383091422290381,-0.49491019320724994,-0.10331564067447599,-0.013114067715293507,-0.5145640271845133,-0.14587241393478448,-0.29355764278657304,-0.4914939770233617,0.032071630942292796,-0.23112506241014028,3.3004481225057853,2.3825928609136606,0.10639098892358076,-0.3915089620402229,-3.3152876443533965,2.4580032656459556,3.560389537358478,-2.0869489051233345,0.0005589864784130138,-0.21403548541947126,-0.026907796539600213,-0.045605617872174396,-0.27253647991155333,0.01701092481668739,0.8492447025056218,0.26351377475600235,0.8925369474861954,-1.0265689181984181,1.1087523528701417,-1.2773544450032868,1.5635993621331072,1.9735284950544805,2.0148113042058293,0.8647505088006927
31.33,24,139.0,-2.4562554486608317,-1.1654220082063853,-0.5348190012955544,0.5554163981266235,-1.1644912254412672,-0.5173515173477117,0.6299690119210868,-1.0501499376725931,0.368937051095462,0.22215938693336973,2.9785918666011666,3.436856325782087,0.5746729817319629,2.207318677291817,-0.05632609587438641,-1.4579186459746725,1.4308851291919185,-2.383091422290381,-0.6167914458033021,-0.13503322352016928,-0.18126197951629935,-0.5482723427571714,-0.12207879539763182,-0.034370688250739106,-0.7726994664135999,0.22524520544101084,-0.17253639658945463,3.2697102534284275,2.427927804025169,0.1485942357068888,-0.333698700246587,-3.274365726644291,2.4494946888946383,3.531746954872799,-2.0869489051233345,0.05505179066952626,-0.16829569543726905,-0.026481049822407197,-0.002034621813595796,-0.24656418315071546,-0.008873474379328632,0.9078711310126963,0.23769190265529372,0.9130782391850957,-1.1784170379349643,1.1865870145466202,-1.3674308831291002,1.4698539787843143,1.991164449333912,2.0240290232980778,0.7405922953140909
31.34,24,139.0,-2.4562554486608317,-1.1517828611307541,-0.5627990278511755,0.5557915267596447,-1.156678566916526,-0.5420090095143594,0.6117847688936046,-1.0612070140262158,0.39997509115431235,0.26270476288126293,3.020985839177299,3.4442398920074875,0.6403406392242703,2.2276827413439246,-0.05245774436078132,-1.4688989410654187,1.3986969654667452,-2.383091422290381,-0.5920206537817576,-0.1813428993213764,-0.4305223848208121,-0.5870772929536996,-0.1663385435317556,-0.22150999627978274,-0.6925770409115944,0.12891470564028404,-0.1159368587583984,3.33028533275969,2.424742837917186,0.06373329224669688,-0.28017328167216454,-3.2380600688620444,2.4444120077329594,3.5088042897435026,-2.0869489051233345,0.14182926814797583,-0.04657098111981736,0.07551952478799887,0.07641164253071235,-0.15623860805966075,0.027440413110416718,0.8053528264458639,0.304035500169784,0.9357247266846952,-1.1598091275865794,1.1859847078884418,-1.3673345491722095,1.3823235457007685,2.007122924747497,2.031618541297107,0.6289330839256644
31.35,24,139.0,-2.4562554486608317,-1.1297567009586016,-0.5689688188134447,0.581795443600679,-1.1429956648484283,-0.566674654535182,0.6197260984761241,-1.0064840415738672,0.3881097779539779,0.27835073488338863,2.97086757031269,3.3773909685343098,0.5487993425732944,2.249645831210748,-0.04761690224319726,-1.4770571401115173,1.3703600028398932,-2.383091422290381,-0.520721800234952,-0.1784191648494155,-0.3739555824768984,-0.5437061680350168,-0.19017210700975296,-0.401661222520937,-0.5230930706764424,0.29874536746094177,-0.1783472238540378,3.334626970165057,2.162457490662929,-0.06305822806065778,-0.2380038683508436,-3.2061030617355333,2.435243524863966,3.4870617024825084,-2.0869489051233345,0.1498928225021194,0.007865936083309282,-0.7384111438687014,0.13333793577943728,-0.03455746634227764,-0.03284225327649645,0.5665693577513365,0.4271115688996073,0.9410815120389494,-1.1815911572275684,1.2840755948995397,-1.367696848618777,1.3123764035850547,2.032948922901354,2.0424382001746175,0.5336364015536752
31.36,24,139.0,-2.4562554486608317,-1.113974206091637,-0.5719277334130904,0.62694425863275,-1.1320553256077523,-0.5765656972202028,0.6040822502682406,-0.9609015855738469,0.37132213023999444,0.2998096049493094,2.970495148884496,3.3574940565616003,0.6543212363336671,2.26990015819714,-0.04393126108549126,-1.4851352359947765,1.3408370453293534,-2.383091422290381,-0.5971884213123302,-0.13524813698914712,-0.27360315193054896,-0.556165947771906,-0.170865134375409,-0.3151569520839936,-0.4781141217881573,0.35835143831662536,-0.15294171658638503,3.273058856746396,2.2093510342102602,0.06427863211898746,-0.2088060569062653,-3.1792529315329383,2.423168646966056,3.4588462970359224,-2.0869489051233345,0.26825013740169784,0.7223073495292,-0.5584132304272965,0.19399575760563345,0.1329557998074225,-0.771543528869197,0.43637007168051883,-0.002712162531009237,0.9567871064530757,-1.2946509568012836,1.3609354085939431,-1.2496563381807255,1.232933126281445,2.0712977044601377,2.071023633883766,0.4506088797351491
31.37,24,139.0,-2.4562554486608317,-1.1011364847118956,-0.5566218743698582,0.5885110797509443,-1.1123563586598706,-0.5753990237877707,0.5988318702391788,-0.914161549234583,0.3773259501555416,0.2964921722957596,3.0040337675013378,3.3953882602855043,0.706620512383249,2.2881374134041854,-0.04099807225369224,-1.4930120470073114,1.3116729497393391,-2.383091422290381,-0.7176839376501843,-0.10115967128073652,-0.42387942757003844,-0.6231334963867923,-0.1344323336124709,-0.3001247271352327,-0.4427997922039673,0.4260153668990958,-0.07882434138854719,3.335527628988511,2.0750403357842333,-0.06260377816708301,-0.1766814399840845,-3.151845282015504,2.413508744647729,3.4309313635744627,-2.0869489051233345,0.5119478632827251,1.7111418269759797,-0.1518797110669374,0.28405147024076804,0.9687687608943654,-0.6450397731689411,0.5265383732360618,-0.05465160997660005,0.5392965560664181,-1.3179035646466442,1.483302941521409,-1.339196656894277,1.1690851279042975,2.0819905109205052,2.079098986079965,0.38457868738988554
31.38,24,139.0,-2.4562554486608317,-1.1442420044666375,-0.5627687597173113,0.5687259620262182,-1.1067459762160448,-0.5729572439623803,0.5909753358515913,-0.8726688464142481,0.3746350411227674,0.3090368657661007,3.012689117360301,3.3748852406743213,0.73308629456378,2.305763276387957,-0.03842833950620845,-1.5001494442090215,1.282990254286615,-2.383091422290381,-0.6789589630460866,-0.08161241795391218,-0.6273017533501262,-0.6733795021907784,-0.10020630241167344,-0.46492262868584094,-0.3666341909097866,0.30911502037193317,-0.012730390055724511,3.395017298968432,2.07178760443991,-0.0620584382947935,-0.15258797729244633,-3.1325551137221113,2.4072887784747357,3.4167168665913965,-2.0869489051233345,0.9169746874290275,1.3148467711251957,0.77623864806908,0.6633863014794918,1.8271603125328488,0.10131838239020835,0.15267855089538415,0.429728393576931,0.11257857814540924,-1.1862504149047857,1.4548110945341481,-1.2493484883619659,1.1795656185689858,2.0863232504510067,2.0649704024001103,0.3606094977270099
31.39,24,139.0,-2.4562554486608317,-1.1919007404424464,-0.537634755802599,0.59999835211324,-1.125970089068381,-0.5531906490152712,0.6039680363322095,-0.8753443858775938,0.38172280883866894,0.28452809012110186,3.0380758447155536,3.383314402945376,0.772458787356432,2.3222865431400135,-0.035732870599826466,-1.5076586022433962,1.2547101844032609,-2.383091422290381,-0.7565813728803025,-0.049937362155083875,-0.5546382785753674,-0.7148005841753134,-0.07964144097978414,-0.6155065150000892,-0.3888048123580842,0.3801448108063221,0.0037907601499785216,3.3359664114922447,2.031297875726715,-0.06239170155008195,-0.12484186136475978,-3.109317708679666,2.4006616361865807,3.390450908903727,-2.0869489051233345,0.30019254471285095,0.22262523534480963,0.5920340864653213,0.7816407510294079,1.2685325787419297,0.8350625703674682,-0.8044894080626588,0.9478041775139836,0.1230305626430385,-1.2433408816309335,1.4197052207431877,-1.5762766190190087,1.279525952183028,2.1388095009540344,2.064589613434762,0.3905545675524105
31.4,24,139.0,-2.4562554486608317,-1.2752229198853506,-0.49384249250477397,0.6114139332256694,-1.1956726878806447,-0.525872880531345,0.6274251560731233,-0.9127582560874813,0.3587136651856233,0.23476660031785374,3.0472001697063167,3.302871121031037,0.8388992416738819,2.338428342949344,-0.03216510709108762,-1.5160488950690036,1.2267539655213566,-2.383091422290381,-0.7640062566742283,-0.02111769378861214,-0.45314958418525925,-0.7180677349336075,-0.05123305125786799,-0.5433399426630082,-0.4397015857904149,0.4165132201836566,0.029666173437909154,3.2735900145140744,2.20938491682843,0.021590638782532003,-0.10056108312255733,-3.085790393593504,2.39168972109732,3.356475853718173,-2.0869489051233345,0.035915351874036314,-0.7294668740370372,0.23185884350426164,0.2672335230792319,0.13436193174332886,0.6300575910170426,-1.499265126791269,0.5507755495365119,0.29353631094564914,-1.3022659310674853,1.4822808167215806,-1.7252487064848263,1.3858556447645596,2.2340490363480945,2.108301560526059,0.4625168607183491
31.41,24,139.0,-2.4562554486608317,-1.3635940812123606,-0.4807879281749023,0.6871415671832651,-1.2851209912486192,-0.5009544970310996,0.653526501484573,-0.9998825574694081,0.3834115216998297,0.18148945580768802,3.0300136104644557,3.2939670537046037,0.8653549875320085,2.354862774933917,-0.02705118175339634,-1.525743431699816,1.1989728012348302,-2.383091422290381,-0.697100610653413,-0.041305890464614414,-0.5075610734276436,-0.7307535629240687,-0.03988642702356852,-0.460500966315628,-0.38946537129486897,0.4412915602279415,0.08003353200856282,3.1262976561554026,2.129997942456033,-0.02206684766021507,-0.08321098025132051,-3.066299518346771,2.3832373065687826,3.3209025047804173,-2.0869489051233345,-0.08479286619246047,-1.1430750367337321,0.13163925222427864,0.027630657969257347,-0.8932184889241054,0.2545757359940103,-1.783973400979998,0.40761283325408154,0.3623715238358837,-1.3240334005282333,1.5803726492690335,-1.7256110059313936,1.4880549045611116,2.338662718345413,2.165800694293796,0.554617651135288
31.42,24,139.0,-2.4562554486608317,-1.5235940619450363,-0.46452903194378314,0.7298028625688128,-1.402509036576933,-0.4808577114899058,0.7162611016208773,-1.1319559218355428,0.39913196592296,0.09824879430618252,3.064166034768507,3.311809800081845,0.8519464607996652,2.3723109683827204,-0.019467719669843387,-1.5369291195157908,1.172123802668693,-2.383091422290381,-0.650206448500986,-0.06701804676374487,-0.4788387155918346,-0.681345442646656,-0.054697709617554144,-0.47165620919690776,-0.3616946900628901,0.4163017849818732,0.12984622947737512,3.275298956897037,2.2531612595041186,-0.14949459781857505,-0.06405796520587712,-3.048124388683054,2.3768909753945335,3.2959379890042237,-2.0869489051233345,-0.27693532913135266,-0.8708880211493583,0.09156560681451988,-0.13486959101073193,-1.2352503614855421,0.18941675171302902,-1.4056845523139532,0.4621539964521113,0.36845522704706235,-1.3444467732265397,1.629687097867599,-1.7555436417105308,1.5715514102985797,2.4283495295792656,2.207661219174258,0.6203194984166763
31.43,24,139.0,-2.4562554486608317,-1.6419814112541509,-0.4577784200343897,0.7602533041399259,-1.5339894054179293,-0.47301711162987903,0.805197416991204,-1.2931380635059555,0.3735131723861899,0.025910830390397686,3.054945156074137,3.3224235256076406,0.9440899367949078,2.39180236148366,-0.009010007578975044,-1.550092739275722,1.144495811153123,-2.383091422290381,-0.6146008932903427,-0.06984609538025968,-0.45051105993333146,-0.6456026927918499,-0.07861040929911177,-0.46126209162948917,-0.2501603474104845,0.4221193623721176,0.18163947648626588,3.1580285593201585,2.040988304523346,-0.10677630782254909,-0.05780630870571698,-3.0382228456515317,2.3714713208961693,3.271815156800821,-2.0869489051233345,-0.130832715967544,-0.506173309645861,0.11820838760953428,-0.2557145108984611,-0.9590354104385397,0.1638482618294546,-0.505362981690764,0.16725347815162134,0.2427635738077987,-1.3050469254935744,1.5675842700667404,-1.7254832587276907,1.5943266938793028,2.467146834898971,2.226845104635474,0.6375138349282645
31.44,24,139.0,-2.4562554486608317,-1.7927351759930845,-0.49087212509772027,0.88037949586355,-1.6770457449660794,-0.477455525442709,0.8863637236830575,-1.4157378340579987,0.33626841077901365,-0.05687818531273775,3.0466760210295982,3.282997551849185,0.9707564454235279,2.4119678537025675,0.003995826357066479,-1.564379857242656,1.1185045801043392,-2.383091422290381,-0.5528176304248317,-0.07251466757103128,-0.3384491314602488,-0.6228863502962202,-0.08204341317737376,-0.44342797411907636,-0.23310116801503403,0.378831114148183,0.18170167024551037,3.217425854036136,1.9940269957396746,-0.06327030467765991,-0.050618074452720006,-3.028901122707441,2.3675540058571958,3.250497936506721,-2.0869489051233345,0.15092977238758934,-0.08168205574664938,0.2636809711547853,-0.046228284117836214,-0.45835116358588956,0.21274026903584792,0.15287023864665802,-0.08238419577532312,0.1438037385328575,-1.2134633917757796,1.6010988061721219,-1.7548085717351252,1.5533311834339996,2.461710726916603,2.227370330794577,0.5981671514405763
31.45,24,139.0,-2.4562554486608317,-1.796947320348226,-0.5308113367603969,0.9704320418874511,-1.7866659998731678,-0.49800968610311613,0.9597323334695214,-1.4971288365898991,0.28602317028326274,-0.12745342690504174,3.055221023798726,3.2724908811918056,0.9971519733472278,2.4329380844033914,0.019194184563896773,-1.579149648113878,1.0940888404139597,-2.383091422290381,-0.5368029972050887,-0.04083353647979366,-0.2273918994384897,-0.5992869126233025,-0.07527613725576811,-0.34283099279266954,-0.32337138937456517,0.3793674755056481,0.2831744342939347,3.0412893195109585,1.8288153495425736,-0.10677630782254909,-0.034813324873658374,-3.0140711089327508,2.3649845841649664,3.2216761568732863,-2.0869489051233345,0.12456368998501204,0.06607921296566144,0.26606679953544365,0.12980005938363146,-0.06294098548709898,0.30979365914517915,0.22219018776018845,-0.05381404107261298,0.12522225906327125,-1.2689231183149021,1.5784692845862818,-1.8144351026176269,1.5351109565694216,2.4628768886949985,2.2264117930542153,0.5735412716499506
31.46,24,139.0,-2.4562554486608317,-1.7897531268920992,-0.5679969662991016,0.9900354306299581,-1.8205601130709563,-0.5360403049728957,1.033111326341079,-1.4442842020465119,0.21739563283338872,-0.18085754984548214,3.0284480611274165,3.34410173399993,1.0362033038229375,2.452528763420931,0.034909239798699844,-1.5927096758335013,1.0738875401073111,-2.383091422290381,-0.5291058071595519,-0.04391826620060024,-0.3291389443446522,-0.5620190905510638,-0.06054549822160117,-0.2601989473899954,-0.322994859898243,0.25907483772634404,0.3109900569629304,3.0458157074442136,1.6540488050215227,-0.31942856135595993,-0.00582624342346841,-2.994312624414895,2.3665150047357475,3.1988547665813596,-2.0869489051233345,0.03801100583837759,-0.07419866008293176,0.17985960396676948,0.10181731913301519,0.02320426334897083,0.2978053488363344,-0.00786298932457444,-0.01232626950242261,0.09285539471559236,-1.252542915543437,1.6387651924126059,-1.844210672162703,1.5284327801974453,2.4688512251904724,2.2309418686764726,0.5680141297413882
